ACCENUMB,y_true,y_pred,y_proba,DOI,CURATION,GENUS,SPECIES,GRIN_NAME,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,SAMPSTAT,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_meanannual,MODCF_seasonality_concentration,current_30arcsec_annualPET,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,current_30arcsec_continentality,AWCh1_M_sl1,AWCh1_M_sl2,AWCtS_M_sl1,CECSOL_M_sl1,CECSOL_M_sl2,CLYPPT_M_sl1,CRFVOL_M_sl1,BDRICM_M,ORCDRC_M_sl1,ORCDRC_M_sl2,OCDENS_M_sl1,OCSTHA_M_sd1,PHIHOX_M_sl1,PHIKCL_M_sl1,BDRLOG_M,SNDPPT_M_sl1,SLTPPT_M_sl1,SLGWRB,WWP_M_sl1,ACDWRB_M_ss,bio1,bio10,bio12,bio13,bio14,bio15,bio18,bio19,bio2,bio3,bio8,bio9,prec_1,prec_10,prec_11,prec_4,prec_5,prec_6,prec_7,srad_1,srad_10,srad_3,srad_4,srad_5,srad_9,wind_1,wind_10
G50552,1,1,0.991198203012255,10.18730/JTKQY,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,CRI,"PRIMERO, LA SOMPOPA - NICOYA - GUANACASTE",10.3,-84.78,0.3591811050669926,0.1100212584325912,0.3859604233784113,1.3348556575211543,1.9648362151967067,-1.2009484480355042,-0.3045041579125999,-0.1310457183566044,2.1071272310382905,-0.7566729955324369,0.7943950538237766,1.2367121783114188,2.3780999309696766,2.5138105336102323,3.324838836266326,-0.7056311332590228,0.3726820971171922,-0.3799309733492916,1.220802034542266,3.381872783017509,3.9045674219524615,2.7476445652094665,-1.3709595025368717,-1.488561440750604,0.3265709895627642,-0.047235728533226,0.8419744919928466,-0.1099513511812154,2.145046876598688,1.582328263787768,0.1996130502010024,-0.3648643622308184,3.2209867901346465,2.27909395186581,1.43469890013992,-0.752180704864995,0.6166965357077603,3.130728972034199,-0.9987492429708744,0.6843738451120579,-0.0171812802708067,0.2781982306364107,2.561548124597389,2.702855051711384,3.849211885003648,-0.2407542777178972,2.508204086515997,1.9046993247967177,1.5005618381464825,0.7816079860151856,0.832695720859284,1.199463917354201,1.5086057638750114,0.6538945985400723,1.2644061680915608,2.838618001884401,0.5809165763582509
G20204,1,1,0.9988057990671302,10.18730/JN6Q7,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,MKD,KRUSEVO - KRUSHEVO,41.38,21.24,0.3591811050669926,0.0032203324834452,0.3859604233784113,-0.5911910509312098,0.4057063817358297,-0.3544422903906092,-1.7933091943596926,-1.013997306198083,0.3930306799252716,1.633587546850919,0.7943950538237766,1.2367121783114188,0.4940618955899966,0.6630092640134944,0.2141594007702701,-1.253971672929746,-0.0277277134216875,0.6071251130757639,0.4986022949996698,0.07150833452264,1.0311360473245044,0.6351109863196359,-0.0813849465116203,0.3161094038853487,-0.3236970053262839,-0.1771475265719264,1.3921250203654618,-0.1099513511812154,0.2578714159774761,0.2062222827571616,-1.9161208627302653,-1.223912857656401,-0.5905521084131938,-1.0283721853940753,0.8536548570996605,-1.6510495088103865,-0.8522755685919704,0.1123112673592048,-0.8287739244926459,-1.5750953175496676,-2.283273537276382,-0.1890830215888506,-0.0840279092709819,-0.4175282501900569,0.1199926731173367,-0.1063161751482043,-0.2381528508716151,-0.6232047385807484,-0.6677002064184193,-1.6705374724479656,-1.5941794702679732,-1.2842524866166314,-0.3907049699688618,0.3403519785774666,-0.337215503513271,0.2693796973612255,0.7099227729274225
G6941,0,0,0.0028345747577894,10.18730/PP04R,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,BRA,LEOPOLDINA - MINAS GERAIS,-21.54,-42.64,0.3591811050669926,-0.8526014881552163,0.3859604233784113,-0.5935575780308874,0.0847606454891024,-0.6002021426100949,0.7409122007441014,-0.1606373685203607,-0.0594125245654171,-0.1801674211381528,-0.1772172155267593,-0.7813424006612064,-0.2124523676773833,-1.419142164282836,-1.544050714944892,0.3910499460824232,-1.0954872081920335,0.6071251130757639,-1.2391908282747026,-0.6772645764464376,-0.4089443137302562,-1.0549158767922286,-0.9840871357292964,-0.5041955254946299,-0.5404530036226333,0.9920586557763772,-1.358627621497615,-0.1099513511812154,-0.8205145615203591,0.2062222827571616,0.882239766940491,0.925724876652084,0.3281521492857825,0.3918366170604576,-0.1922244203728061,0.2454435710289466,1.444363654175146,-0.5996743041754283,-0.0100604004995566,-0.1960630639006627,0.9108638614625696,0.2852426765760962,2.473849471540979,0.0079785637055941,1.5321602423242853,-0.1810040099091449,-0.749729143130092,-0.976157381391942,-0.8891397343739837,0.8578144655346548,-0.2897739532482375,-0.4740823719818659,-1.5552361985231962,-1.9816647311994608,-1.857337586031609,-0.8011362203182835,-0.1931213719943667
G51456,1,1,0.9201288877996712,10.18730/K41S2,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,COL,"1 KM S SALAMINA, VEREDA EL CHAMIZO - SALAMINA - CALDAS",5.4,-75.5,0.3591811050669926,0.823166985061936,-1.80637314900962,0.4808943648504303,1.3059913249415855,-1.2555617485287232,0.0245633208099237,-2.510915869467646,1.5508535890050978,-0.8816983183805641,-0.1772172155267593,-0.2768287559180501,0.9650714044349166,1.0100345020628827,1.160887924616896,0.8023053508354656,-0.4281375239605672,-0.5160766404424028,0.0020899740641348,2.239008866275233,0.8696317077669612,1.1632443810420936,-1.2420020469343465,-0.8323174972466213,0.6517049870072883,-0.8267065167654283,0.0167486994339235,-0.1099513511812154,1.3362573934753113,1.582328263787768,0.5029118604548777,-0.1430443301870673,1.662024029792463,0.7445059169988315,3.022885951116628,-1.283783649075925,1.312813913491588,2.383645520212647,-0.8146093551446958,1.1099449016725556,0.2543065233719965,0.4590055569887479,0.4567804512435469,1.7972892682924344,1.9708919143109105,2.328507238058456,2.0100903282643223,0.5882813597171316,0.0058450244464224,0.8803052030432661,0.1641790271175215,0.3602461699263538,-0.2242961040703304,-0.5850772264827198,0.1471396493488665,-1.4434457964490774,-1.6121908414491544
G22578,1,1,0.9614518207917316,10.18730/JW6JX,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,COD,"65 KM NE GOMA, NORD-KIVU, KISIGARI/RUKORO-NYAHANGA - BWISHA - KIVU DEL NORTE",-1.23,29.43,0.3591811050669926,-0.010916678767908,0.3859604233784113,-0.2561305965979777,1.0528592597415256,-0.8550642115784504,-0.5293942023032341,-1.4626598325753573,1.1721886446147858,-0.9070318183020406,-1.1488294848772953,-0.7813424006612064,0.0230523867450766,0.6630092640134944,0.7551471286826278,1.213560755588508,-0.9620172713457402,0.6071251130757639,-0.6524035398963431,0.3079629379865593,0.243802391981481,0.0013509126526867,-0.9840871357292964,-0.6682565113706256,-0.973965000215332,-0.9566183148041288,-0.2583265647523842,-0.1099513511812154,0.7970644047263937,1.582328263787768,0.6893057566953141,0.0949080524384771,0.0030208784122791,-0.5899184611463671,0.5825009703475396,-1.282853521209118,-0.2109705827596253,0.8844646336714127,-0.3330130787423804,1.2190829938616108,0.4149829963818807,0.5576277777506771,0.0182871859614965,0.1389037372119483,0.7506694515981099,0.8048754089352699,0.0580228972780293,-0.604126217347711,-0.750740029401756,0.1795986334788624,-0.1401113300339013,-0.5836580956864614,-1.180071876596885,-1.113371210028331,-0.0364923361877905,-0.3729298787695683,-0.0641150216376775
G7314,0,0,0.0118417100250514,10.18730/JFEBV,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,COL,"AGUADAS, VEREDA SAN ROQUE - AGUADAS - CALDAS",5.58,-75.57,0.3591811050669926,-0.4981345373227047,0.3859604233784113,-0.4365726360473403,0.6693612579603725,-0.7549398273408822,0.9035966519273804,-1.5409118752962696,1.4630208903148163,-0.9094817105777716,-0.6630233502020273,-0.7813424006612064,0.0230523867450766,-0.0310412120852824,-0.191581395163998,0.5281350810001041,-0.828547334499447,0.1646516950231528,-0.2913036701250449,0.6232357426051183,-0.0792062871336054,0.2126042705416698,-1.1130445913318214,-0.3401345396186341,0.4349489887109389,-0.1771475265719264,-0.395864196845538,-0.1099513511812154,0.2578714159774761,1.582328263787768,1.3032610035092875,0.8773278249066976,1.5736550177088957,0.706379506194683,2.093215482252213,-1.1108412895373003,0.8469085819039868,2.102862477917299,-0.6078064049165716,1.1438455423430618,0.935796353392593,1.0131683166013623,0.1059858390179066,1.7536475437903165,1.7378157135680157,2.3583823719628323,1.9697027262439164,0.426113929236313,0.051978259437165,0.9257233914101703,0.2319173234064747,0.499732327398083,0.0248209456743893,-0.5484878722680531,0.2446296641422041,-1.5504973499323955,-1.6121908414491544
G51594,1,1,0.9991653931417984,10.18730/K45GA,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,CHN,JILIN JILINSHI - JILIN SHI - JILIN,43.95,126.47,0.3591811050669926,-1.476924745533244,0.3859604233784113,-0.4600192456912081,-0.6272829005009044,0.1461796307972319,-1.870744192603696,-1.63026923354538,1.2144507317081616,1.9266744450566893,0.3085889191485086,0.7321985335682625,-0.2124523676773833,0.3159840259641059,0.3494063327483596,-1.253971672929746,-0.1611976502679807,0.6071251130757639,0.0923649415069593,-0.0073098666319996,-0.2878160590620988,0.0013509126526867,-0.0813849465116203,0.3161094038853487,-1.1365319989375942,-1.4762655069589303,2.767501341297,-0.1099513511812154,0.2578714159774761,0.2062222827571616,-2.49247033024834,0.1150735483595593,-0.7556187536258956,-0.1038067233934733,-0.6183233852689962,1.1153314228421207,0.7043963628301323,-0.7902056543044146,-0.2140303834998642,-2.15837717660612,0.5645783706738049,-4.4227923552959005,-0.9171651133068778,-0.8103037707091194,-0.908284683101315,-0.6590061523791642,-0.4804784629940515,-0.1653202289878489,0.6424836673186702,-1.555026791457137,-1.6026910886498311,-0.6886322141961134,-0.1207454578949024,0.4695405446123283,-0.6822992066706406,-0.0517750268964503,0.7099227729274225
G20,0,0,0.0345619511814798,10.18730/JZ32X,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,USA,"FROM THE ROUND VALLEY RESERVATION, NEAR COVELO, AT 1,400 FEET ALTITUDE - COVELO - CALIFORNIA",39.8,-123.25,0.3591811050669926,-0.7013050658814697,0.3859604233784113,-0.5999146174383315,-1.3656334740521183,1.775476428844933,-0.1957740405406448,1.3716080026783082,-0.0301349437929994,1.250677748983679,0.3085889191485086,-0.2768287559180501,-0.2124523676773833,0.3159840259641059,0.3494063327483596,-1.253971672929746,-0.828547334499447,0.6071251130757639,0.7242897136067312,-0.3225826712505587,0.3582012991680742,0.6351109863196359,-0.3392998577166706,-0.3401345396186341,-1.1365319989375942,0.0826760695054743,1.117049756179154,-0.1099513511812154,-0.0117250783969826,0.2062222827571616,-0.8476262063885848,-0.0220516623610466,-0.0570033562105214,0.1249517414314178,-0.734532193877048,0.6019299684849422,-1.4497306408631296,1.967484939667756,1.6953570065471717,-0.7251841826154468,-1.9369880563949249,0.5435388634776281,2.093821974963202,-0.4829908369432339,1.2579529473326447,-0.2706294116222735,-0.8574294151845081,-1.0620107269406105,-1.0644460273388057,-1.729057061305323,-0.9834708513696632,-0.8514139979672448,0.1353190792928972,1.1295562033307398,0.8161584281158446,0.1623282076856287,0.0648911749314939
G4272,0,0,0.0208078085663428,10.18730/JFBYR,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,MEX,TEOPISCA - TEOPISCA - CHIAPAS,16.53,-92.48,0.3591811050669926,0.4273306700240438,0.3859604233784113,1.276410677324395,0.9417851433719844,0.0005441628153144,0.3117455283620344,0.6649192562822146,0.2626406894232914,-0.6316477058047062,-0.1772172155267593,0.2276848888251061,0.0230523867450766,-0.493741529484467,-0.3268283271420874,-0.1572905935882998,-0.4281375239605672,0.4029066124360972,1.3110770019850908,-0.1649462689412792,0.0351926200529877,1.057617702097602,-0.726172224524246,-0.8323174972466213,0.0014369921182401,0.9920586557763772,-0.8084770931249995,-0.1099513511812154,-0.2813215727714414,0.2062222827571616,0.0704453892937629,-0.3809967512751724,0.0180269370679793,0.3346470008542348,-0.6957959243410308,0.7404970173158095,0.5070717518047954,-0.7701497227118898,0.0550968022154129,0.4418960920698835,0.1518060233824184,-0.1749941297094794,-0.9463979976590144,-0.0902153164241714,-0.7574706708559128,-0.5395056167616593,0.3945862474480799,1.093862172392625,0.3287776693816206,0.4798390613850809,0.0886384139785319,0.7482190079250398,0.4109027478683973,0.201875345703497,-0.2696430593972539,0.2693796973612255,-0.1931213719943667
G2920,0,0,0.0054201368827424,10.18730/PE813,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,HND,DULCE NOMBRE - DULCE NOMBRE - COPAN,14.85,-88.83,0.3591811050669926,-0.8562280048249852,0.3859604233784113,-0.2246059278691603,0.7430209351317525,-1.0462107633047169,0.4986793950763468,0.1613599257469013,0.0284201741248644,-0.4302180005936145,0.3085889191485086,-0.2768287559180501,0.2585571411675366,-0.493741529484467,-0.3268283271420874,0.2539648111647425,-0.828547334499447,0.3348337788895417,-0.4041473794285756,-0.3225826712505587,0.0553806624976806,-0.2099024452362963,-0.726172224524246,-0.996378483122617,-0.1069410070299345,0.0826760695054743,-0.2583265647523842,-0.1099513511812154,-0.0117250783969826,0.2062222827571616,0.6386196821455556,0.2925294816844203,0.7733318894048873,0.7826323278029801,0.0789294663793148,0.0248117232431223,0.9126834522457656,0.1423951647479922,-0.9732528452368936,0.1765595780212804,0.5645783706738049,0.5505832870236387,-0.3471238684402122,0.4116645153501861,0.2845170501123211,-0.5096304828572832,0.8253873356657446,1.4754325970533746,0.9100564302649772,0.5571373242787546,0.7543179015930084,1.4111377563216088,1.5099290948165505,0.9823544167594268,0.9631671805819886,0.2693796973612255,-0.4511339189202276
