ACCENUMB,y_true,y_pred,y_proba
G12707,0,0,0.0002481997272230299
G11445,0,0,7.738486627743557e-05
G4705,1,1,0.9987518770478068
G17228,0,0,0.00022883679657143528
G1449,0,0,2.0349940990757887e-05
G13044,0,0,0.00033861496324043733
G24768,1,1,0.9843802538218256
G392,0,0,2.8139866249495843e-05
G5631,0,0,0.0018141201431897
G6523,0,0,0.0225930705696098
G52137,1,1,0.9615565455302282
G8170,1,1,0.9981321494359268
G22806,0,0,0.0008380422132630309
G50338,1,1,0.9949711705936708
G50895,1,1,0.9970723998217488
G13666,0,0,1.1115550528195228e-05
G441,0,0,8.445144091667518e-05
G12888,0,0,3.1537043457863725e-05
G2168,0,0,0.00021464713632354007
G313,0,0,3.83828574721084e-05
G1467,0,0,2.93760406980725e-05
G3547,0,0,2.652192177997976e-05
G51656A,1,1,0.998646072829618
G8859,0,0,2.1091296311215373e-05
G13897,0,0,0.0051984584829173
G11558,1,1,0.998089709450062
G13933,1,0,0.1015828063030573
G2904,1,1,0.993459088529604
G23522,0,0,2.4405887756020095e-05
G50163,0,0,0.00032223296653019154
G15815,0,0,2.907669009047851e-05
G5625,0,0,3.609181787166907e-05
G9283,0,0,3.5407395358882665e-05
G50145,0,0,0.0028431764411097
G51654,1,1,0.9884120506788115
G2415,0,0,2.9083223454793168e-05
G22786,0,0,6.748245178798231e-05
G12263,0,0,0.00014404302403728885
G23766A,0,0,0.00032438548457697306
G14252,0,0,0.00010966729862992722
G1971,0,0,3.789269564460941e-05
G19682,0,0,4.375760076021763e-05
G2831C,0,0,9.199758738808852e-05
G18676,0,0,0.0004051323957590544
G22572,0,0,0.0002087315311097856
G23544,0,0,4.173156142176843e-05
G12879C,0,0,6.078889504888659e-05
G13868,0,0,1.2079762110745524e-05
G21111,0,0,3.973381665258912e-05
G7118,0,0,4.327714149221081e-05
G50430,0,0,9.745326521132326e-05
G11033,0,0,1.6500880533022365e-05
G23812Q,0,0,0.00014966706038843763
G305,0,0,3.936621717694327e-05
G52083,0,0,0.0857747562777003
G12283A,0,0,9.615465528416307e-05
G11595,0,0,0.0129285497489381
G20061,0,0,3.0118313737782023e-05
G15930,0,0,0.0003601825998861861
G18190,0,0,0.0007110485901519088
G50383,1,1,0.9976571389356548
G4906,0,0,0.0243521657371609
G24430,1,1,0.9969056354203631
G2468,0,0,1.99218437108664e-05
G7442,1,1,0.999371024404908
G14443,0,0,0.0075602452145275
G21139,0,0,2.8356722926515747e-05
G12399,0,0,0.0003744527370766406
G3377,0,0,1.3870941506373037e-05
G1994,1,1,0.9976414289704176
G3017,0,0,2.1908991854474523e-05
G20891,0,0,0.0026936922307228
G22389,1,1,0.9907026788484062
G53,0,0,7.589498603844514e-05
G1720,0,0,0.000177171856877213
G18554,0,0,0.00042054865434651233
G15288,0,0,0.0098660738119149
G23533,0,0,7.302574908395894e-05
G524,0,0,4.1782591078582185e-05
G8204,1,1,0.9993312491824496
G50553,0,0,0.0055840244415634
G50723B,0,0,0.0012433102434533
G18572,0,0,0.000322687464023908
G52029,0,0,0.0009148987311110594
G20901,0,0,0.0032383022202178
G608,0,0,2.369184119149313e-05
G7116,0,0,0.0013197801611228
G8186,1,1,0.8842983960376073
G20872,0,0,0.00013832730798457024
G52621,0,0,0.002279425854011
G7958,0,0,0.0225930705696098
G51600,0,0,4.802548822909191e-05
G16159,0,0,1.917954534642011e-05
G3425,0,0,1.0668967699756536e-05
G20271,0,0,2.5761839150461798e-05
G22401,1,1,0.9854549767043156
G22826,0,0,1.7050840835422452e-05
G9516C,0,0,2.984081870567526e-05
G16576,0,0,2.0567179575762465e-05
G23590,1,1,0.9660531998505528
G7253B,1,1,0.9942858198506728
G15279,0,0,0.010395137293994
G17147A,0,0,0.00018666287910403675
G7971,0,0,1.6108610160156194e-05
G24505,0,0,0.0005144921723951219
G6749,0,0,0.0042880733474503
G20215,0,0,2.9281531469681025e-05
G9996,0,0,0.0001913665888331156
G51259A,0,0,2.8653055407764543e-05
G438,0,0,7.104045553357398e-05
G51376,0,0,8.854543128305781e-05
G50583,0,0,5.812344798837247e-05
G10,0,0,2.801149875144136e-05
G52055,1,0,0.5777406368976292
G6977,0,0,0.0005411626002382008
G3194,0,0,1.2848881311525174e-05
G16060,0,0,1.743953591838566e-05
G21902,0,0,2.6874377151043368e-05
G24574A,0,0,1.640875054344758e-05
G51190,0,0,3.038607346794753e-05
G12720,1,1,0.998206756182689
G15994,0,0,1.4658281926848656e-05
G10049,0,0,0.0002143748026176092
G16100,0,0,1.9324569541880946e-05
G23439,0,0,0.00035055392187209226
G51617,1,1,0.9422239890676374
G50042,0,0,0.0009016475558890518
G3618,0,0,0.0238708379187981
G50484,1,1,0.98694535753782
G13059,0,0,3.4320909207539095e-05
G19902,0,0,0.00014375485912705398
G18681,0,0,0.0002393828111112471
