DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_meanannual,MODCF_seasonality_concentration,current_30arcsec_annualPET,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,current_30arcsec_continentality,AWCh1_M_sl1,AWCh1_M_sl2,AWCh1_M_sl3,AWCh1_M_sl4,AWCh1_M_sl5,AWCh1_M_sl6,AWCh1_M_sl7,AWCh2_M_sl1,AWCh2_M_sl2,AWCh2_M_sl3,AWCh2_M_sl4,AWCh2_M_sl5,AWCh2_M_sl6,AWCh2_M_sl7,AWCh3_M_sl1,AWCh3_M_sl2,AWCh3_M_sl3,AWCh3_M_sl4,AWCh3_M_sl5,AWCh3_M_sl6,AWCh3_M_sl7,AWCtS_M_sl1,AWCtS_M_sl2,AWCtS_M_sl3,AWCtS_M_sl4,AWCtS_M_sl5,AWCtS_M_sl6,AWCtS_M_sl7,BLDFIE_M_sl1,BLDFIE_M_sl2,BLDFIE_M_sl3,BLDFIE_M_sl4,BLDFIE_M_sl5,BLDFIE_M_sl6,BLDFIE_M_sl7,CECSOL_M_sl1,CECSOL_M_sl2,CECSOL_M_sl3,CECSOL_M_sl4,CECSOL_M_sl5,CECSOL_M_sl6,CECSOL_M_sl7,CLYPPT_M_sl1,CLYPPT_M_sl2,CLYPPT_M_sl3,CLYPPT_M_sl4,CLYPPT_M_sl5,CLYPPT_M_sl6,CLYPPT_M_sl7,CRFVOL_M_sl1,CRFVOL_M_sl2,CRFVOL_M_sl3,CRFVOL_M_sl4,CRFVOL_M_sl5,CRFVOL_M_sl6,CRFVOL_M_sl7,BDRICM_M,ORCDRC_M_sl1,ORCDRC_M_sl2,ORCDRC_M_sl3,ORCDRC_M_sl4,ORCDRC_M_sl5,ORCDRC_M_sl6,ORCDRC_M_sl7,OCDENS_M_sl1,OCDENS_M_sl2,OCDENS_M_sl3,OCDENS_M_sl4,OCDENS_M_sl5,OCDENS_M_sl6,OCDENS_M_sl7,OCSTHA_M_100cm,OCSTHA_M_200cm,OCSTHA_M_30cm,OCSTHA_M_sd1,OCSTHA_M_sd2,OCSTHA_M_sd3,OCSTHA_M_sd4,OCSTHA_M_sd5,OCSTHA_M_sd6,PHIHOX_M_sl1,PHIHOX_M_sl2,PHIHOX_M_sl3,PHIHOX_M_sl4,PHIHOX_M_sl5,PHIHOX_M_sl6,PHIHOX_M_sl7,PHIKCL_M_sl1,PHIKCL_M_sl2,PHIKCL_M_sl3,PHIKCL_M_sl4,PHIKCL_M_sl5,PHIKCL_M_sl6,PHIKCL_M_sl7,BDRLOG_M,SNDPPT_M_sl1,SNDPPT_M_sl2,SNDPPT_M_sl3,SNDPPT_M_sl4,SNDPPT_M_sl5,SNDPPT_M_sl6,SNDPPT_M_sl7,SLTPPT_M_sl1,SLTPPT_M_sl2,SLTPPT_M_sl3,SLTPPT_M_sl4,SLTPPT_M_sl5,SLTPPT_M_sl6,SLTPPT_M_sl7,SLGWRB,WWP_M_sl1,WWP_M_sl2,WWP_M_sl3,WWP_M_sl4,WWP_M_sl5,WWP_M_sl6,WWP_M_sl7,ACDWRB_M_ss,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,prec_1,prec_10,prec_11,prec_12,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,srad_1,srad_10,srad_11,srad_12,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,tavg_1,tavg_10,tavg_11,tavg_12,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tmax_1,tmax_10,tmax_11,tmax_12,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmin_1,tmin_10,tmin_11,tmin_12,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,vapr_1,vapr_10,vapr_11,vapr_12,vapr_2,vapr_3,vapr_4,vapr_5,vapr_6,vapr_7,vapr_8,vapr_9,wind_1,wind_10,wind_11,wind_12,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9
10.18730/JKECH,G16570,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.35918110506699263,IRN,KARAJ - MARKAZI,35.81,50.93,-0.6807404841145365,0.3859604233784113,-0.5998671786009866,-1.8666361989399969,2.0849517983065073,-0.7297274398040777,0.35355096049229173,-0.45768257088961795,1.4141339305405116,0.30858891914850867,0.22768488882510618,0.6470333729528639,0.8993965505110715,0.7904011919887617,0.9440552205743783,1.1247155264870232,0.4141833871987238,0.5109903803248301,0.3327121794315446,1.0361217981258988,0.8354051405071773,0.9917444592218198,1.1624442831615152,0.4162652346740718,0.6544369638184391,0.3809789272516384,1.061095120159622,0.7775549196563459,0.9207058633599032,1.0980728916205662,-1.8609856486346033,-1.809864371202545,-1.4468366242721524,-1.3086238338322005,-1.2476755413957303,-1.319712994066238,-1.194734155048816,1.6990885210075843,1.6028692124589283,1.2937178199564388,1.135134555350719,1.1223634310713206,1.0305169221798207,0.960086805933287,-1.1877920055832438,-1.1383099190106238,-1.1726429247420498,-0.9996408414147933,-0.95325744911605,-0.8860025925278887,-0.8760092026978722,-1.5281419427651075,-1.4062758247902878,-1.0923209109193734,-1.371520411793022,-1.6186613106517294,-1.6807954745145237,-1.8611987900984732,-0.9620172713457402,-0.9955195634961836,-1.071760189639774,-1.089621525067712,-1.0879934496044115,-0.9721531296304295,-1.3297002411523173,0.6071251130757639,-1.0135034096676412,-0.8349009787557171,-0.9122772320223156,-0.7853855629079821,-0.6832125465807118,-0.6860497515323458,-0.6457979710394232,-1.115525799294508,-1.23192440242515,-1.3345155187484212,-1.0593911137480996,-1.051731480796457,-1.0911083649056892,-1.1198380921587057,-0.9698712482299768,-0.8877968398487586,-1.1243419249350006,-1.1605425557367202,-1.0322716524959101,-1.0484406059192097,-0.9023141689214931,-0.8303997478800157,-0.7748394432311648,1.7240194319237316,1.766098465114834,1.7007118868635556,1.754014711357082,1.6001273446040012,1.5914186606696563,1.5672413171996487,1.6285972908933144,1.6950812273383424,1.7064052605053672,1.6129778974989832,1.7439047651449875,1.7557210115267354,1.6662921739044656,-1.0823429993635068,0.34249966558287515,0.35639076015327104,0.01828597735080811,0.08112843444016556,0.26408990635149215,0.47872197159820357,0.6617425452975687,1.1170497561791541,1.142135249471805,1.1758019723493984,1.3000077364716154,1.4618784700940122,1.3985875105027772,1.4732860254400373,-0.10995135118121545,-1.6293040446437355,-1.6380715570885747,-1.377849313550359,-1.5241992620435179,-1.4988792659671928,-1.711487630711729,-1.6013316338478734,-1.1698836982734446,-0.6620498239114624,1.050750728279947,-1.4247358982717275,-1.3708671585096022,-1.4191678961365977,-0.6957959243410308,-0.20701963337539403,-1.4550777035385332,-0.7792891887396906,-1.5483929463757982,-0.2988353302875551,-0.0015615950635426235,-1.6853279481886996,2.064695880572398,1.0418276090173542,-1.4658291109819641,1.980585728653424,-2.396855183869238,1.0930053108680018,-0.4494389636726906,-0.9848706687175917,-0.6889188471080027,-0.4472667824989046,-0.40405309422294766,-0.31220398900185226,-0.6590061523791642,-0.8708919491913102,-1.0620107269406105,-1.0459927333425085,-1.1017502945358921,-1.1697116746065035,-1.1318515556154995,-0.5593085353404069,-0.9184666820348807,-1.0515410612294236,-1.0489939037737372,-0.926190082385079,-0.16640037537799848,0.8050367771037341,1.5873133398995967,1.5090060287347702,1.4203627348530452,1.1137866743367746,-1.5115928014128928,-0.4406483788070636,-0.9969653559127166,-1.3999539623033925,-1.4544623920944213,-1.2797841226008955,-0.7506926490588656,-0.23043873748495972,0.807492058177477,1.4620870257194618,1.2989892873859783,0.5547354029662088,-1.447296471350199,-0.5464423914623424,-1.061183576752259,-1.4416625327604005,-1.3910016087197246,-1.1790873626975178,-0.6031094023804988,-0.07242373892301986,0.9516996135640701,1.2325752370336585,1.0491105550092594,0.314650039232057,-1.5250123208478046,-0.25064289521865035,-0.8688663066555671,-1.2986755829363799,-1.48622645747114,-1.3141749733977994,-0.8306833170002725,-0.38382831141901075,0.6157679199042704,1.4881161876720521,1.3239480640669845,0.6831619105827205,-1.2965077491255053,-1.3125180597587613,-1.254014092502869,-1.2888354738693328,-1.2869534012910506,-1.2243619725556492,-1.156693487054959,-1.0831230271072991,-1.1935245368779692,-0.8805659384746479,-0.9888434590038235,-1.2994993439119957,-0.15882677180293217,0.3229038756448727,-0.3445804312224902,-0.15631855177146659,0.18244408116649677,0.8793906198329755,1.3498420838269285,1.0474996822634897,0.8702061226957886,0.8890180040827758,0.7320994245388791,0.5628541121913547
10.18730/JKEKR,G16576,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.35918110506699263,IRN,KERMANSHAH CHAMCHAL - KERMANSHAH - KERMANSHAHAN,34.32,47.07,-0.5007723426914878,0.3859604233784113,-0.5996553967638893,-1.5310754473814878,1.9302141135757203,-0.7510954772787545,0.28491575777581457,-0.4475364481659569,1.395004076814082,0.7943950538237766,0.22768488882510618,0.14800037359552218,0.40741769764066793,1.2853418376717072,0.9440552205743783,0.6170555885494462,0.9873607434630965,0.5109903803248301,0.3327121794315446,0.45556016167432917,1.4292170861077944,0.9917444592218198,0.5489675564560906,0.4162652346740718,0.6544369638184391,0.3809789272516384,0.3910747457754806,1.4671490930913962,0.9207058633599032,1.0980728916205662,-1.1544713853672233,-1.0797506077283396,-0.967825356909053,-0.4820753270761355,-0.420485975788741,-0.7517943537708405,-0.5891043896316144,1.2094046824107811,1.07480762137727,1.0373647402049435,0.7481861752556023,0.38664869454340395,0.7044827035343584,0.6937195705845073,-0.7250916881840593,-0.3268283271420874,-0.05060136750014651,0.162634430482339,0.06389529113843148,0.14089344473102108,0.14108834533370512,-0.7056311332590228,-0.4624258417345648,-0.28545245113391143,-0.4396320741690744,-0.5837465126347969,-0.5490449213298418,-0.5987635806988585,0.5061520339634855,0.6019752618655221,0.5841445910749953,0.39145599169619877,0.44573289653583487,1.2075798778764348,1.1138350408038409,0.6071251130757639,-1.3971720212996457,-0.7954918781783972,-0.8593646468230857,-0.7227655596718795,-0.6131339758832302,-0.756971400589013,-0.6457979710394232,-0.3483801863961775,-0.4254460285900479,-0.9730578749064108,-0.6963997794828756,-0.6219560020997201,-0.7607665599053284,-0.6845611663819753,-0.854898834244132,-0.8030118682701175,-1.0276121207132514,-1.2661692346812117,-0.8992434020685491,-0.9422509074995536,-0.7209558264643121,-0.7331177882339335,-0.7255721782827318,2.239849254333832,2.2664881858261987,2.188747943127261,2.11631662940907,1.9482952633917439,1.9290518487495925,1.9045168891417494,2.448902220273293,2.4176958320702973,2.4204882692558245,2.309253313212479,2.278101460715472,2.2808955826646593,2.18456484268644,-0.9197760006412447,-0.3070593246106268,-0.40849178550546006,-0.61849852437805,-0.710581316768079,-0.4096006432259712,-0.4684278289091702,-0.4342917569060927,0.9795121240860004,1.003743333482747,1.0390173246692354,1.160442347582311,1.1748282124897447,1.250639898975995,1.31834369428497,8.092419446937457,-1.0901110558948177,-0.7885417846266026,-0.4915232764549535,-0.541395796473803,-0.5116575030830943,-0.3977582722493717,-0.6296727665263689,-1.1698836982734446,-0.49609389698435996,1.0628498950598981,-1.1318218601868164,-1.0073870710715316,-0.9521193637857782,-0.7732684634130653,0.3344572216801481,-1.0283852452005817,-0.856680323045068,-1.6032053383272806,0.20757694242369804,1.4687235981063544,-1.229574514149497,1.7963392237379148,1.442821632512018,-1.4887668839324186,2.2074895320084806,-2.0588805633530436,1.135271941718767,0.06213651248970156,-0.9194080819644146,-0.29131826937012395,0.046460323443221374,0.09267979279836001,0.4225179497124158,-0.1361913090525806,-0.7362666091232899,-1.1097070300232041,-1.073672674336954,-1.1210828483465645,-1.1883566155171665,-1.15412393644927,-0.06705327225628695,-0.8369834821315261,-1.0072701003273083,-0.9914186318682479,-0.7461522791329089,-0.2203261112457134,0.8796227683874779,1.9060358961445154,1.7715457860639314,1.8085072609961093,2.107256348897453,-1.2124955100740775,-0.3784813951762601,-0.9500843027675011,-1.1473105028488964,-1.172138000016913,-1.1087961873675094,-0.6803957592381886,-0.06653404548413126,0.6570483859760232,1.505267802603463,1.4363638663810405,0.5307418863824874,-0.8341741135163151,-0.18874787606722682,-0.7833516014400409,-0.995682954419741,-0.751020037574189,-0.6126261128954184,-0.054303542609736515,0.6519114479009309,1.363594449286031,1.6026795570486163,1.5522472049543865,0.6657790297899256,-1.5469494803867536,-0.5316476528136332,-1.070481100362783,-1.2356655396382927,-1.5212959336313487,-1.5164385183508196,-1.2100716873213588,-0.7504454467152601,-0.10439891899788803,1.2121457509964078,1.1392081091682698,0.32932369056540145,-1.2965077491255053,-1.6220918375129034,-1.3564226483274877,-1.2724993369447186,-1.2546510414803644,-1.2243619725556492,-1.1738504547197373,-1.3036615401807414,-1.747338176565324,-1.6658214418230621,-1.7360323158303663,-1.9166941613100643,-0.3729298787695683,0.3229038756448727,-0.09936980520632353,-0.49442342815940027,0.18244408116649677,0.5429162866099988,0.06567762459623314,-0.11546088281460103,0.6019844373331682,0.3654147714202178,0.32546735233728086,0.42878620714654436
10.18730/JZXX0,G990,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.35918110506699263,IRN,AHWAZ - KHUZESTAN,31.32,48.7,-1.2716897111627619,0.3859604233784113,-0.5403822342927147,-2.0496161906435044,2.285200566781644,-0.4235420868172639,1.195441212756153,-1.7391569851617408,1.9825587223606307,0.30858891914850867,-0.2768287559180501,0.14800037359552218,0.40741769764066793,0.295460546305816,0.4564269931820546,0.6170555885494462,0.4141833871987238,-0.06755758147970764,0.3327121794315446,0.45556016167432917,0.24159319490656023,0.4039675181520039,0.5489675564560906,0.4162652346740718,-0.0013283300561068175,0.3809789272516384,0.3910747457754806,0.7775549196563459,0.9207058633599032,1.0980728916205662,-1.6254808942121433,-1.809864371202545,-1.4468366242721524,-1.3086238338322005,-1.2476755413957303,-1.319712994066238,-1.194734155048816,1.4038379712653943,1.6248717787539972,1.3156909410779956,1.233929886438834,1.2394089573371256,1.0648363136161851,1.0427524996622186,-0.9564418468836515,-0.7325691230763556,-0.6116221461210981,-0.5637876144533687,-0.5173348461498436,-0.29920485695136884,-0.4401102535414819,-1.2539716729297459,-1.2714401129251844,-1.2267989875502838,-1.2383935064181721,-1.2305682613953797,-1.3035452901196296,-1.482468227278589,0.7730919076560719,0.7350998306456642,0.4567673002507823,0.28566474049877655,0.3361810146686744,0.22670002449834584,0.1829644572014949,0.6071251130757639,-1.4197407631603518,-1.1107646827969562,-1.1239275728192353,-1.0358655758523923,-0.8934482586731569,-0.8278930496456801,-0.7896336124003559,-1.3914290460386443,-1.4580398343415337,-1.4226759196854968,-1.1955128640975585,-1.0101403054387084,-0.9259374624055088,-0.8017511079372488,-1.2440362354269914,-1.062077059204854,-1.5354435928774341,-1.7943026294036695,-1.4313564037779931,-1.3139148519683501,-1.1441252921977343,-0.976322687349139,-0.8339601611692844,1.5950619763212064,1.5159036047591516,1.456693858731703,1.5124800993224234,1.4840713716747538,1.4788742646430109,1.3423909359049147,3.1051461637772757,3.140310436802252,3.1345712780062813,3.1447838120686744,2.945847330178578,2.6747765110181025,2.832405678663908,-1.0823429993635068,0.34249966558287515,0.22891033587681586,0.2729997780423513,0.34503168484291374,0.26408990635149215,0.47872197159820357,0.6617425452975687,0.9795121240860004,1.003743333482747,0.9022326769890723,1.0208769586930067,1.031303083687611,0.9547446759224306,0.8535167008197686,3.9912340478781205,-1.3597075502692766,-1.3548949662679173,-1.0824073011852238,-1.196598106853613,-1.1698053450058266,-1.3830552910961398,-1.2774453447407053,-1.1698836982734446,1.5566912320237614,3.71662414275657,-0.04385537101689032,-1.399211935970369,-1.2571306502189665,-0.8120047329490826,1.142695052622444,-1.3029525662180461,-0.889847952033087,-1.6251302951078737,-0.048136185380994144,1.148603557823813,-1.3830312280055794,2.1295990947320065,3.759671552554874,-0.387752743239277,2.2982506746644695,-0.521372949575351,2.739056429746976,-0.08402790927098192,-1.1485271356005344,-0.6066566586105105,-0.08049807522761103,-0.42007673573976406,-0.43215859124091643,-0.8681320897097976,-1.1266800953205487,-1.1287855512562417,-1.0828993213351026,-1.1307491252519006,-1.1976790859724982,-0.7818258058455592,0.30639398424773207,-0.5440378389744507,-0.7547941252815819,-0.482631143227035,-0.17526563463521297,0.3358037169360582,1.1180164839245756,1.713406860978509,1.5779031419901366,1.811325007102411,2.205778004058974,-0.23467745120218184,2.004577220024025,0.5501085036948368,-0.12410444387027127,-0.03056552939419014,0.3873486196194335,1.200043319955071,2.5149612388261375,3.3435396043875123,3.72906957608129,3.7717303991918376,3.362019862078826,0.06192787193426701,1.995071421746342,0.635053151695403,-0.0072957528388064895,0.2905188582850406,0.7526911007759091,1.6629272821148982,2.9858798288930934,3.7113975661915766,3.741055976630294,3.7835497769769346,3.255354550319935,-0.4939648287732358,1.7766047697218526,0.4183666838097508,-0.2275048168233682,-0.3172428039678259,0.020764476337858637,0.7198606659622047,1.8737620169363423,2.673387459624723,3.242497690647161,3.1918707945821243,2.9167652262711172,-0.4941866819564232,-0.6023193803767438,-0.5883586322434815,-0.43936063809034337,-0.49554481578023235,-0.5035054531433889,-0.41894326388793435,-0.7155588751657829,-0.9261662751642591,-0.5440280248112707,-0.44713135409387267,-0.7384130956056529,0.1623282076856287,0.0648911749314939,-0.3445804312224902,-0.381721892263975,0.7353298727564154,0.4307579972651277,0.649388793034763,0.7890639669039912,2.0772035469550327,1.6744225409848388,1.2742754130869476,0.696922017236165
10.18730/JZXWU,G989,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.35918110506699263,IRN,KAZERUN - FARS,29.62,51.63,-1.291793093264302,0.3859604233784113,-0.5533909408523916,-2.205119953560862,2.4672449017590403,1.2958704834787491,1.3669170273942326,-1.8342465561712415,0.9713892818989845,0.30858891914850867,-0.2768287559180501,0.14800037359552218,0.40741769764066793,0.7904011919887617,0.9440552205743783,1.1247155264870232,0.4141833871987238,-0.06755758147970764,0.3327121794315446,0.45556016167432917,0.8354051405071773,0.9917444592218198,1.1624442831615152,0.4162652346740718,-0.0013283300561068175,0.3809789272516384,1.061095120159622,0.7775549196563459,0.9207058633599032,1.0980728916205662,-1.6254808942121433,-1.5664931167111433,-1.2073309905906027,-1.033107664913512,-0.6962158309910708,-0.7517943537708405,-0.5891043896316144,1.720692219769208,1.5808666461638592,1.235122830298954,1.1762992766374336,0.8297496154068084,0.747381942829814,0.7396449559894693,-1.3034670849330399,-1.0030629870325345,-0.8921325354315739,-0.8543564324276517,-0.6626423804719125,-0.5926037247396289,-0.7307095529790755,-0.5685459983413421,-0.4624258417345648,-0.5544086043957321,-0.5727589795439241,-0.7131108623869135,-0.6747949827948064,-0.8512506225787815,0.37268209711719225,0.3357261243052378,0.3293900094265693,0.07408223810393218,-0.1020265127999674,0.008726723747659393,0.06660563425120164,0.6071251130757639,-1.442309505021058,-0.9531282804876767,-1.0181024024207754,-0.8480055661440846,-0.7532911172781935,-0.6860497515323458,-0.6457979710394232,-1.2837594863336155,-1.314833394127824,-1.255171157905053,-1.1047650305312526,-0.9824128552002092,-0.8929032819054726,-0.8519753686037946,-1.0671555985256918,-0.9066379446440122,-1.3661664354893732,-1.6886759504591777,-1.2318140281369516,-1.154630304338866,-0.9627669497405533,-0.8060792579684951,-0.7058652723033586,1.8529768875262567,1.891195895292675,1.7007118868635556,1.754014711357082,1.7161833175332488,1.7039630566963018,1.6796665078470154,3.1051461637772757,2.995787515855861,2.99175467625619,2.866273645783276,2.6787489823933357,2.6747765110181025,2.7028375114684144,-1.3532879972339433,-1.736089103036331,-1.9382568768229222,-1.8920675278357661,-2.03009756878182,-2.0264579622118832,-1.8214989724911326,-1.530326059109754,2.4924260771106925,2.664446325351442,2.543648449151029,2.695661625364659,2.8971297581153492,2.878063625770599,3.022709336990709,-0.10995135118121545,-1.0901110558948177,-0.7885417846266026,-0.7869652888200885,-0.541395796473803,-0.8407314240444604,-0.726190611864961,-0.953559055633537,-1.1698836982734446,0.9746191318602664,3.0793956409121783,-0.39953676684514994,-1.445897451788103,-1.3238518691262264,-0.8120047329490826,1.2325487160846862,-1.3400562582474331,-0.889847952033087,-1.6196490559127252,-0.12334592885296243,1.4772221663008904,-1.308790095321278,2.0918535225270816,3.2695684070291438,-0.7432885623531021,2.4003571528765995,-0.7984013843124197,1.4358347594710634,-0.2886580997359388,-1.0612436865962982,-0.7848914003550768,-0.3344148725692758,-0.06755662236980375,-0.40216994068115036,-1.0324453261838666,-1.1939927653545588,-1.1287855512562417,-1.0828993213351026,-1.1307491252519006,-1.1883566155171665,-0.36367277352526217,0.9213584123369712,-0.14794578868895958,-0.3611770669637652,-0.21056945066075267,0.20350399297358585,0.6897947437977451,1.5016417900368124,1.8008748963514303,1.6449734378485803,1.8930396441851614,2.629266375198287,-0.4877597503803203,2.33613288507286,1.3939668641856762,0.6843545781961999,-0.546114470171928,-0.6955751966737169,-0.6100990370181165,0.2817626923076066,1.6456772363366574,2.84386653257615,3.4282941700550587,3.2900383970336793,-0.09135285808167196,2.2962883471332374,1.439303364338317,0.7641283764557856,-0.12358705429032368,-0.22046048309013241,-0.0011931020517792189,0.9738378564746439,2.2903587134917247,2.89804232404505,3.4772922503227033,3.211463269533347,-0.8339911252475131,2.0776811726612636,1.240334748654141,0.5664217527689545,-0.9134244561062191,-1.1253956760271044,-1.1275959443835142,-0.38382831141901075,0.8832586955437982,2.4145871325791672,2.8634450781273757,2.8283053549108437,-0.8311615712944087,-0.9847340789381471,-0.9297203493472026,-0.8314258795010855,-0.8508711587722838,-0.8147844024884358,-0.7106119187163513,-0.9544755794049011,-1.0789425222810474,-0.6375107166954537,-0.6712880334098009,-0.9254418822003729,-0.15882677180293217,-0.06411502163767757,0.0232353616448714,-0.381721892263975,0.18244408116649677,0.7672323304881044,1.233099961473293,1.6935888166225828,1.406649493421028,1.281720272533807,1.1387314967404778,0.5628541121913547
10.18730/JZXT$,G987,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.35918110506699263,IRN,SHIRAZ - FARS,29.6,52.53,-1.3556055086036252,0.3859604233784113,-0.5534101176991427,-2.1320448770019533,1.8118852958404124,1.6046863796013342,1.1651830814780952,-1.7220195511575067,0.797467606156232,0.30858891914850867,-0.2768287559180501,0.14800037359552218,0.40741769764066793,0.7904011919887617,0.4564269931820546,0.6170555885494462,0.4141833871987238,-0.06755758147970764,0.3327121794315446,0.45556016167432917,0.8354051405071773,0.9917444592218198,0.5489675564560906,0.4162652346740718,-0.0013283300561068175,0.3809789272516384,0.3910747457754806,0.7775549196563459,0.9207058633599032,1.0980728916205662,-1.3899761397896833,-1.5664931167111433,-1.2073309905906027,-1.033107664913512,-0.6962158309910708,-1.0357536739185393,-0.8919192723402152,1.4758503004708066,1.6982136664042278,1.257095951420511,1.0363392242626042,0.9049931680062544,0.9361385957298184,0.8866061892853477,-1.0721169262334478,-0.867816055054445,-0.751877340776336,-0.5637876144533687,-0.5173348461498436,-0.4459042908454988,-0.4401102535414819,-0.29437572850598054,-0.19275441800435822,-0.016496297872090726,-0.4396320741690744,-0.5837465126347969,-0.6747949827948064,-0.8512506225787815,-0.02772771342168751,-0.06364758203518864,-0.05274186304606973,-0.13750026429091222,-0.1020265127999674,-0.10025992662768382,-0.16611201164938486,0.6071251130757639,-1.4197407631603518,-0.9925373810649966,-1.0181024024207754,-0.9106255693801871,-0.6832125465807118,-0.6860497515323458,-0.6457979710394232,-1.229924706481101,-1.2243872213612705,-1.1405626366868546,-0.7871476130491816,-0.6219560020997201,-0.44694184515498564,-0.38321560238270036,-0.9698712482299768,-0.7935913158724907,-1.2936190823230616,-1.6886759504591777,-1.2318140281369516,-1.0484406059192097,-0.8418613881024327,-0.6844768084108923,-0.5777703834374327,1.8529768875262567,1.891195895292675,1.822720900929482,1.8747820173744114,1.7161833175332488,1.7039630566963018,1.6796665078470154,2.7770241920252845,2.85126459490947,2.8489380745060986,2.727018562640577,2.5451998085007146,2.5434828682336215,2.4437011770774273,-1.3532879972339433,-0.6967947187267279,-0.9184134826112809,-0.8732123250695931,-0.842532941969453,-0.8138149729724492,-0.4684278289091702,-0.02327889357971967,1.1170497561791541,1.142135249471805,1.0390173246692354,1.3000077364716154,1.4618784700940122,1.3985875105027772,1.163401363129903,-0.10995135118121545,-1.0901110558948177,-0.7885417846266026,-0.4915232764549535,-0.541395796473803,-0.8407314240444604,-0.726190611864961,-0.953559055633537,-1.1698836982734446,0.08679573826086485,1.8170381117038146,-0.688266274195697,-1.5125910458134368,-1.4477627042397092,-0.8120047329490826,0.9507993355251365,-1.469919180350288,-0.8677361993744077,-1.614167816717577,-0.273765415796899,1.397900494284643,-1.2249804378059954,1.8245043561991818,2.2670850479238385,-0.9956043006499484,2.1394181475609417,-1.5990133908830428,1.6330791562075702,-0.3178909840880755,-1.159437566726064,-0.9357054126004791,-0.4472667824989046,-0.46814766029021315,-0.4471529165207994,-0.8830696566619857,-1.1132175613137465,-1.119246290639723,-1.073672674336954,-1.1210828483465645,-1.1976790859724982,-0.4171701588612793,1.0295268959397499,-0.08270999420440076,-0.36709447262889944,-0.24294009709688616,0.07379624654111185,0.45490350167456967,1.1962614106297862,1.6279323990613805,1.388175106624033,1.4844664587714096,2.629266375198287,-0.8443757922051279,0.4918528184452219,-0.3562579773332115,-0.6420235839399043,-0.7547889801202561,-0.8665632677961275,-0.662821662483474,0.24078681239140853,1.3447903018597749,2.1313865966070105,2.169027996553534,1.6344601245253707,-0.5629853458842204,0.7525536692241546,-0.09608340525270082,-0.4171147999732158,-0.4624007216555978,-0.5254781643791678,-0.23133766913799578,0.7323930500443603,1.816679357801043,2.363447630885652,2.4272677559840425,1.8508394252450155,-1.0753001057296812,0.15079230870056468,-0.6052162117177877,-0.8450032681855993,-1.0069431480381001,-1.1523641390428299,-1.0451202014456697,-0.24875866618793968,0.7803777185577756,1.6261010300304024,1.6113207617220584,1.1475745479924537,-1.2002292708001572,-1.6403020405793756,-1.3905589014248645,-1.2234912182823043,-1.190046225590366,-1.1752126133691143,-1.156693487054959,-1.450687179048816,-1.70914405787257,-1.4414627584207036,-1.530555341234129,-1.7483683425570702,-0.05177502689645038,-0.06411502163767757,-0.09936980520632353,-0.2690202220177207,0.4035984505297622,0.6550743085490516,-0.05106477609257822,0.4014105479043967,0.7360954398870233,-0.027287497030814057,-0.3522530373005407,0.1606500774138229
