problema,modelo,y_true,y_proba
sequía,AutoML,0,0.0433777151785106
sequía,AutoML,1,0.0931918817109172
sequía,AutoML,0,0.0467776839834147
sequía,AutoML,0,0.0417168884128478
sequía,AutoML,0,0.0513344208162148
sequía,AutoML,0,0.0431701733481537
sequía,AutoML,0,0.0446183906230674
sequía,AutoML,0,0.0555368547969938
sequía,AutoML,0,0.0497880311422472
sequía,AutoML,1,0.0539115508022409
sequía,AutoML,0,0.0421776061258741
sequía,AutoML,1,0.0929533171821092
sequía,AutoML,0,0.0448587689470673
sequía,AutoML,0,0.0539150521869075
sequía,AutoML,1,0.0489809589982576
sequía,AutoML,1,0.0599315166595859
sequía,AutoML,0,0.0448013641812968
sequía,AutoML,1,0.0829953109622328
sequía,AutoML,1,0.0915592704370568
sequía,AutoML,0,0.0440701246771046
sequía,AutoML,1,0.0908293349735362
sequía,AutoML,0,0.0426427255061248
sequía,AutoML,0,0.047769974097541
sequía,AutoML,0,0.0430459368857553
sequía,AutoML,1,0.0924979147635217
sequía,AutoML,0,0.0452829143738543
sequía,AutoML,1,0.0627189943446109
sequía,AutoML,0,0.0440486479968435
sequía,AutoML,1,0.0548806280795236
sequía,AutoML,0,0.0472718209208098
sequía,AutoML,1,0.0622668719754971
sequía,AutoML,0,0.0436158739286702
sequía,AutoML,0,0.053067541368772
sequía,AutoML,0,0.0440530593769626
sequía,AutoML,0,0.0442991637575909
sequía,AutoML,1,0.0502626544387107
sequía,AutoML,0,0.0539360068677882
sequía,AutoML,1,0.0487464908179298
sequía,AutoML,0,0.0456001602475939
sequía,AutoML,0,0.0557039318770012
sequía,AutoML,0,0.0524232083788976
sequía,AutoML,0,0.0481767977243217
sequía,AutoML,0,0.0454304730738468
sequía,AutoML,1,0.0369671945477081
sequía,AutoML,1,0.0510478762001436
sequía,AutoML,0,0.0525475066998646
sequía,AutoML,0,0.0898515769007745
sequía,AutoML,0,0.0423163875469114
sequía,AutoML,0,0.0480142156433855
sequía,AutoML,0,0.0484745946117997
sequía,AutoML,0,0.0414416781283477
sequía,AutoML,1,0.0797702319363891
sequía,AutoML,0,0.0430321732764258
sequía,AutoML,0,0.0548792328016983
sequía,AutoML,0,0.0415297092365996
sequía,AutoML,0,0.0406290007716406
sequía,AutoML,0,0.0450030993229786
sequía,AutoML,1,0.0541211167863083
sequía,AutoML,0,0.0428310591257206
sequía,AutoML,1,0.043411427441612
sequía,AutoML,0,0.0443606712871911
sequía,AutoML,0,0.0426213449289492
sequía,AutoML,0,0.0453716729429811
sequía,AutoML,0,0.0443727385821154
sequía,AutoML,0,0.0427235252697664
sequía,AutoML,0,0.0438870473439065
sequía,AutoML,1,0.0908884743648302
sequía,AutoML,0,0.0531479160743356
sequía,AutoML,0,0.0914397930122596
sequía,AutoML,0,0.0906247490477491
sequía,AutoML,1,0.047089895723506
sequía,AutoML,0,0.0456435010016944
sequía,AutoML,1,0.0527639167915785
sequía,AutoML,0,0.0438586789367416
sequía,AutoML,0,0.0469860496673167
sequía,AutoML,0,0.0444840501234031
sequía,AutoML,1,0.0880341171425049
sequía,AutoML,0,0.0517991072405462
sequía,AutoML,1,0.0873236419374668
sequía,AutoML,0,0.051367598050678
sequía,AutoML,0,0.044313916735663
sequía,AutoML,1,0.0553282084006575
sequía,AutoML,0,0.0438349197590992
sequía,AutoML,1,0.0560081776978147
sequía,AutoML,0,0.0455890669590451
sequía,AutoML,1,0.0423970187617337
sequía,AutoML,0,0.0548065300119311
sequía,AutoML,1,0.0910565742957699
sequía,AutoML,0,0.0516534805219025
sequía,AutoML,0,0.0426822838445629
sequía,AutoML,1,0.0888409599155467
sequía,AutoML,0,0.0418348705094518
sequía,AutoML,0,0.0467051666696525
sequía,AutoML,0,0.0487123509471665
sequía,AutoML,1,0.0383292169048219
sequía,AutoML,0,0.0478860037175856
sequía,AutoML,0,0.0463972271878117
sequía,AutoML,0,0.0893547246126957
sequía,AutoML,0,0.0456266612879912
sequía,AutoML,1,0.052708352553904
sequía,AutoML,0,0.0642504936806058
sequía,AutoML,1,0.0908738456922759
sequía,AutoML,0,0.0414818437661728
sequía,AutoML,1,0.0888167564420906
sequía,AutoML,0,0.0425553322368858
sequía,AutoML,0,0.0434967238376583
sequía,AutoML,0,0.0451014660231884
sequía,AutoML,0,0.054425397263281
sequía,AutoML,0,0.0497688109137649
sequía,AutoML,1,0.0830927598516199
sequía,AutoML,0,0.0555043191836893
sequía,AutoML,0,0.05745886285704
sequía,AutoML,0,0.0451399322021705
sequía,AutoML,1,0.0557889054520213
sequía,AutoML,0,0.0558806462692247
sequía,AutoML,1,0.0505520478609125
sequía,AutoML,0,0.0492802852383029
sequía,AutoML,0,0.0441513240313003
sequía,AutoML,1,0.051846367781043
sequía,AutoML,0,0.0457487545267756
sequía,AutoML,0,0.0488735756169852
sequía,AutoML,1,0.0884132762569826
sequía,AutoML,0,0.042787996644561
sequía,AutoML,0,0.0435045151011632
sequía,AutoML,1,0.0410688771570473
sequía,AutoML,0,0.0462899749908225
sequía,AutoML,0,0.0436466023359912
sequía,AutoML,0,0.0467810104802404
sequía,AutoML,0,0.0449821125818365
sequía,AutoML,0,0.043077888570194
sequía,AutoML,0,0.0495227410015464
sequía,AutoML,1,0.0477961100958498
sequía,AutoML,0,0.0869616817552739
sequía,AutoML,0,0.0541764350155905
sequía,AutoML,1,0.0514144572614653
sequía,AutoML,1,0.0506360895120705
sequía,AutoML,1,0.0531681331337206
sequía,AutoML,0,0.0417006367922701
sequía,AutoML,1,0.0567972888144499
sequía,AutoML,0,0.0420079290138171
sequía,AutoML,0,0.0431393698180012
sequía,AutoML,0,0.0557314961185647
sequía,AutoML,0,0.0420150286453423
sequía,AutoML,0,0.0466952072851778
sequía,AutoML,0,0.045791168100098
sequía,AutoML,0,0.0544073395591187
sequía,AutoML,0,0.0468708570480666
sequía,AutoML,1,0.041544587176094
sequía,AutoML,1,0.0518708950642573
sequía,AutoML,0,0.0533959643018733
sequía,AutoML,1,0.0523682099927723
sequía,AutoML,0,0.0415778431617099
sequía,AutoML,0,0.0531309500190116
sequía,AutoML,0,0.0438403434633228
sequía,AutoML,1,0.0516361056858227
sequía,AutoML,0,0.0449221240727006
sequía,AutoML,1,0.0851093180896863
sequía,AutoML,0,0.0438765237060175
sequía,AutoML,0,0.0455620333372289
sequía,AutoML,0,0.0425149719607346
sequía,AutoML,0,0.0440413975229569
sequía,AutoML,1,0.0910866694787773
sequía,AutoML,0,0.0439487567178427
sequía,AutoML,0,0.0437171275033319
sequía,AutoML,0,0.0798517808458639
sequía,AutoML,0,0.0451321811638527
sequía,AutoML,0,0.0890022387483092
sequía,AutoML,0,0.0525702155660892
sequía,AutoML,1,0.0521951479652822
sequía,AutoML,1,0.0874519224311144
sequía,AutoML,1,0.0555255287146445
sequía,AutoML,1,0.0855074942216548
sequía,AutoML,0,0.0432909569150631
sequía,AutoML,0,0.0463833603266007
sequía,AutoML,0,0.0462594067089184
sequía,AutoML,0,0.0457975018061606
sequía,AutoML,0,0.0465434356484845
sequía,AutoML,0,0.0466629961334459
sequía,AutoML,0,0.0462198255458836
sequía,AutoML,1,0.052174046167364
sequía,AutoML,0,0.0443106971781734
sequía,AutoML,0,0.0742125431974797
sequía,AutoML,0,0.0490848239480945
sequía,AutoML,0,0.0443603188488584
sequía,AutoML,1,0.046293290749375
sequía,AutoML,0,0.0410263095501726
sequía,AutoML,0,0.0436241255272018
sequía,AutoML,0,0.0546834641475188
sequía,AutoML,0,0.0438937566747682
sequía,AutoML,0,0.0525388945761743
sequía,AutoML,1,0.0717529144969793
sequía,AutoML,1,0.0558588976613251
sequía,AutoML,0,0.0458697782506168
sequía,AutoML,0,0.0457114821688177
sequía,AutoML,1,0.0455501267713943
sequía,AutoML,0,0.0465322512846695
sequía,AutoML,1,0.0512214439901999
sequía,AutoML,1,0.0515170476828428
sequía,AutoML,0,0.0439002915356446
sequía,AutoML,0,0.0543528748153845
sequía,AutoML,0,0.0500747900410663
sequía,AutoML,0,0.0450021606145445
sequía,AutoML,0,0.043345379294765
sequía,AutoML,1,0.0525715751056946
sequía,AutoML,0,0.0428690059866157
sequía,AutoML,0,0.0448827713895792
sequía,AutoML,0,0.0492174228988576
sequía,AutoML,0,0.0529017588515801
sequía,AutoML,0,0.0405271352202177
sequía,AutoML,0,0.0443102668118929
sequía,AutoML,0,0.047003845350644
sequía,AutoML,0,0.0888743910065952
sequía,AutoML,0,0.0448044766408195
sequía,AutoML,0,0.0458401794478895
sequía,AutoML,1,0.0532701970857939
sequía,AutoML,1,0.0877735699757557
sequía,AutoML,0,0.0533854090584123
sequía,AutoML,1,0.0893460690850468
sequía,AutoML,0,0.0431679365192826
sequía,AutoML,1,0.0905180922950188
sequía,AutoML,0,0.045726229338118
sequía,AutoML,0,0.041247674305356
sequía,AutoML,0,0.044769504212449
sequía,AutoML,1,0.0878997774026723
sequía,AutoML,0,0.0428249456135829
sequía,AutoML,0,0.0420887326162043
sequía,AutoML,1,0.0887926228419154
sequía,AutoML,1,0.0917610613662911
sequía,AutoML,0,0.0432273085921678
sequía,AutoML,0,0.0503690829984611
sequía,AutoML,0,0.0544817727515661
sequía,AutoML,0,0.0442084775210882
sequía,AutoML,1,0.0609200818156903
sequía,AutoML,1,0.0853792431207106
sequía,AutoML,0,0.0419842845245237
sequía,AutoML,1,0.0906398796419052
sequía,AutoML,1,0.0912715897577402
sequía,AutoML,0,0.058384118216043
sequía,AutoML,1,0.0516051467964286
sequía,AutoML,0,0.0462450739544028
sequía,AutoML,1,0.0873311622096639
sequía,AutoML,0,0.0478528899875427
sequía,AutoML,0,0.0491442567453939
sequía,AutoML,0,0.0565596500740258
sequía,AutoML,1,0.0527229814233764
sequía,AutoML,1,0.0816366658562703
sequía,AutoML,1,0.0891701077712688
sequía,AutoML,1,0.0547499583527392
sequía,AutoML,0,0.0525562901973818
sequía,AutoML,0,0.039601208996017
sequía,AutoML,0,0.0528350284652168
sequía,AutoML,0,0.0420472255385403
sequía,AutoML,0,0.0451232420899708
sequía,AutoML,0,0.0460903354330126
sequía,AutoML,0,0.0447456684001653
sequía,AutoML,1,0.0436196189100978
sequía,AutoML,1,0.0890331149470739
sequía,AutoML,0,0.0387161500419287
sequía,AutoML,1,0.0497525141217169
sequía,AutoML,1,0.0509966870129193
sequía,AutoML,0,0.0521963102546865
sequía,AutoML,1,0.0782513485342893
sequía,AutoML,0,0.0771929947584472
sequía,AutoML,0,0.0442133646147271
sequía,AutoML,0,0.0423428106297317
sequía,AutoML,0,0.0459369322680563
sequía,AutoML,1,0.0911738301500215
sequía,AutoML,0,0.043497764275201
sequía,AutoML,1,0.0883571309583049
sequía,AutoML,0,0.0442953549383005
sequía,AutoML,0,0.0427931862416881
sequía,AutoML,1,0.0486185179375435
sequía,AutoML,0,0.0522073177973391
sequía,AutoML,1,0.0541642734678366
sequía,AutoML,1,0.0563947762078932
sequía,AutoML,1,0.0990781475410578
sequía,AutoML,0,0.0467591705157779
sequía,AutoML,0,0.0421892959751857
sequía,AutoML,0,0.043336118962024
sequía,AutoML,1,0.0899635724670986
sequía,AutoML,0,0.0441012843342118
sequía,AutoML,0,0.0443202755097678
sequía,AutoML,1,0.088390792691003
sequía,AutoML,0,0.0451957128314548
sequía,AutoML,0,0.0569407491504984
sequía,AutoML,0,0.0505714709895265
sequía,AutoML,0,0.0433392656611872
sequía,AutoML,0,0.0550048882812479
sequía,AutoML,0,0.0453745593418842
sequía,AutoML,0,0.0449281669642942
sequía,AutoML,0,0.0466799945955402
sequía,AutoML,0,0.0419783524448246
sequía,AutoML,1,0.0892359263721896
sequía,AutoML,0,0.0451718569253349
sequía,AutoML,0,0.0467434302019859
sequía,AutoML,0,0.0803313782291983
sequía,AutoML,1,0.0486757057458967
sequía,AutoML,1,0.0415991794590583
sequía,AutoML,0,0.0415906330341213
sequía,AutoML,0,0.0521537795503646
sequía,AutoML,1,0.0456685617661577
sequía,AutoML,0,0.0893868536917747
sequía,AutoML,1,0.0533369764793226
sequía,AutoML,0,0.0451072594107265
sequía,AutoML,1,0.0510406071131099
sequía,AutoML,1,0.0452463026294008
sequía,AutoML,0,0.0442571979916222
sequía,AutoML,0,0.0524303084232114
sequía,AutoML,0,0.0458022499873305
sequía,AutoML,0,0.043993269493785
sequía,AutoML,1,0.0535166746532524
sequía,AutoML,0,0.0452830506895704
sequía,AutoML,0,0.05301679829596
sequía,AutoML,1,0.045615403028363
sequía,AutoML,1,0.0902978418489682
sequía,AutoML,0,0.0429963736005798
sequía,AutoML,0,0.0904635119992407
sequía,AutoML,1,0.0533500461031125
sequía,AutoML,0,0.0434587254326918
sequía,AutoML,1,0.0910966420207199
sequía,AutoML,0,0.0443633681882895
sequía,AutoML,1,0.0620888847838563
sequía,AutoML,0,0.0471912769547903
sequía,AutoML,1,0.0528686696605565
sequía,AutoML,1,0.0513078324877554
sequía,AutoML,0,0.0422479491109611
sequía,AutoML,0,0.053905616475343
sequía,AutoML,0,0.0447657124353275
sequía,AutoML,0,0.0445048643667477
sequía,AutoML,0,0.0521036369785645
sequía,AutoML,1,0.0405600809386387
sequía,AutoML,0,0.0533223702616922
sequía,XGBoost,0,0.0003100010799244046
sequía,XGBoost,1,0.906586229801178
sequía,XGBoost,0,0.014033673331141472
sequía,XGBoost,0,0.00020835378381889313
sequía,XGBoost,1,0.9973331689834595
sequía,XGBoost,0,0.43840134143829346
sequía,XGBoost,1,0.11952737718820572
sequía,XGBoost,1,0.9974241256713867
sequía,XGBoost,1,0.8548116683959961
sequía,XGBoost,0,0.009516303427517414
sequía,XGBoost,0,0.02112441323697567
sequía,XGBoost,0,0.0009739520028233528
sequía,XGBoost,0,0.0009873948292806745
sequía,XGBoost,0,0.0008836922934278846
sequía,XGBoost,1,0.9838458299636841
sequía,XGBoost,0,0.012550976127386093
sequía,XGBoost,0,0.00033067248295992613
sequía,XGBoost,0,0.000638788565993309
sequía,XGBoost,0,0.0008068563765846193
sequía,XGBoost,0,0.00010696454410208389
sequía,XGBoost,0,0.8147093057632446
sequía,XGBoost,0,0.02182750776410103
sequía,XGBoost,1,0.9990637898445129
sequía,XGBoost,0,0.0012139891041442752
sequía,XGBoost,0,0.0015952445100992918
sequía,XGBoost,0,0.005060216877609491
sequía,XGBoost,0,0.00031990246498025954
